,year,first-author,last-author,journal/conference,title,number-of-authors,paper-url,DBLP-url
5215,2019,Zekai Wang,Xing Zhang,IJCAI,Unified Embedding Model over Heterogeneous Information Network for Personalized Recommendation.,5,https://doi.org/10.24963/ijcai.2019/529,https://dblp.org/rec/conf/ijcai/WangLDWZ19
5216,2019,Haoyu Wang,Yong Ge,IJCAI,Binarized Collaborative Filtering with Distilling Graph Convolutional Network.,3,https://doi.org/10.24963/ijcai.2019/667,https://dblp.org/rec/conf/ijcai/WangLG19
5217,2019,Qian-Wei Wang,Zhi-Hua Zhou,IJCAI,Partial Label Learning with Unlabeled Data.,3,https://doi.org/10.24963/ijcai.2019/521,https://dblp.org/rec/conf/ijcai/WangLZ19
5218,2019,Ning Wang,Bo Du 0001,IJCAI,MUSICAL - Multi-Scale Image Contextual Attention Learning for Inpainting.,4,https://doi.org/10.24963/ijcai.2019/520,https://dblp.org/rec/conf/ijcai/WangLZD19
5219,2019,Siwei Wang,Jianping Yin,IJCAI,Multi-view Clustering via Late Fusion Alignment Maximization.,8,https://doi.org/10.24963/ijcai.2019/524,https://dblp.org/rec/conf/ijcai/WangLZTLHXY19
5220,2019,Chun Wang,Chengqi Zhang,IJCAI,Attributed Graph Clustering - A Deep Attentional Embedding Approach.,6,https://doi.org/10.24963/ijcai.2019/509,https://dblp.org/rec/conf/ijcai/WangPHLJZ19
5221,2019,Jing Wang,Tao Mei 0001,IJCAI,Convolutional Auto-encoding of Sentence Topics for Image Paragraph Generation.,5,https://doi.org/10.24963/ijcai.2019/132,https://dblp.org/rec/conf/ijcai/WangPYTM19
5222,2019,Bin Wang 0004,Yongdong Zhang 0001,IJCAI,Boundary Perception Guidance - A Scribble-Supervised Semantic Segmentation Approach.,7,https://doi.org/10.24963/ijcai.2019/508,https://dblp.org/rec/conf/ijcai/WangQTZWLZ19
5223,2019,Zihan Wang,Yue Hu,IJCAI,Robust Embedding with Multi-Level Structures for Link Prediction.,5,https://doi.org/10.24963/ijcai.2019/728,https://dblp.org/rec/conf/ijcai/WangRHZH19
5224,2019,Jia Wang,Hongwei Zhu,IJCAI,CLVSA - A Convolutional LSTM Based Variational Sequence-to-Sequence Model with Attention for Predicting Trends of Financial Markets.,5,https://doi.org/10.24963/ijcai.2019/514,https://dblp.org/rec/conf/ijcai/WangSLCZ19
5225,2019,Zhaodong Wang,Matthew E. Taylor,IJCAI,Interactive Reinforcement Learning with Dynamic Reuse of Prior Knowledge from Human and Agent Demonstrations.,2,https://doi.org/10.24963/ijcai.2019/530,https://dblp.org/rec/conf/ijcai/WangT19
5226,2019,Xiao Wang 0028,Sang Peter Chin,IJCAI,Protecting Neural Networks with Hierarchical Random Switching - Towards Better Robustness-Accuracy Trade-off for Stochastic Defenses.,7,https://doi.org/10.24963/ijcai.2019/833,https://dblp.org/rec/conf/ijcai/WangWCWKLC19
5227,2019,Hanzhang Wang,Kaisheng Xu,IJCAI,Swell-and-Shrink - Decomposing Image Captioning by Transformation and Summarization.,3,https://doi.org/10.24963/ijcai.2019/726,https://dblp.org/rec/conf/ijcai/WangWX19
5228,2019,Yuxin Wang,Yongdong Zhang 0001,IJCAI,DSRN - A Deep Scale Relationship Network for Scene Text Detection.,4,https://doi.org/10.24963/ijcai.2019/133,https://dblp.org/rec/conf/ijcai/WangXFZ19
5229,2019,Jing Wang 0023,Kenji Yamanishi,IJCAI,Attributed Subspace Clustering.,6,https://doi.org/10.24963/ijcai.2019/516,https://dblp.org/rec/conf/ijcai/WangXTSZY19
5230,2019,Guan'an Wang,Zeng-Huang Hou,IJCAI,Color-Sensitive Person Re-Identification.,5,https://doi.org/10.24963/ijcai.2019/131,https://dblp.org/rec/conf/ijcai/WangY0WH19
5231,2019,Yaxiong Wang,Xin Fan,IJCAI,Position Focused Attention Network for Image-Text Matching.,7,https://doi.org/10.24963/ijcai.2019/526,https://dblp.org/rec/conf/ijcai/WangYQMLLF19
5232,2019,Hao Wang 0068,Wei Zhou,IJCAI,Spectral Perturbation Meets Incomplete Multi-view Data.,5,https://doi.org/10.24963/ijcai.2019/510,https://dblp.org/rec/conf/ijcai/WangZLYZ19
5233,2019,Yutong Wang,Yueting Zhuang,IJCAI,Weak Supervision Enhanced Generative Network for Question Generation.,6,https://doi.org/10.24963/ijcai.2019/528,https://dblp.org/rec/conf/ijcai/WangZLZ0Z19
5234,2019,Deli Wang,Zhefeng Gong,IJCAI,Two-Stage Generative Models of Simulating Training Data at The Voxel Level for Large-Scale Microscopy Bioimage Segmentation.,4,https://doi.org/10.24963/ijcai.2019/664,https://dblp.org/rec/conf/ijcai/WangZZG19
5235,2019,Nirandika Wanigasekara,David S. Rosenblum,IJCAI,Learning Multi-Objective Rewards and User Utility Function in Contextual Bandits for Personalized Ranking.,6,https://doi.org/10.24963/ijcai.2019/532,https://dblp.org/rec/conf/ijcai/WanigasekaraLGL19
5236,2019,Yang Wei,Zhong Su,IJCAI,Revealing Semantic Structures of Texts - Multi-grained Framework for Automatic Mind-map Generation.,4,https://doi.org/10.24963/ijcai.2019/729,https://dblp.org/rec/conf/ijcai/WeiGWS19
5237,2019,Xingxing Wei,Xiaochun Cao,IJCAI,Transferable Adversarial Attacks for Image and Video Object Detection.,4,https://doi.org/10.24963/ijcai.2019/134,https://dblp.org/rec/conf/ijcai/WeiLCC19
5238,2019,Xiguang Wei,Qiang Yang 0001,IJCAI,Multi-Agent Visualization for Explaining Federated Learning.,6,https://doi.org/10.24963/ijcai.2019/960,https://dblp.org/rec/conf/ijcai/WeiLL0CY19
5239,2019,Tong Wei,Yu-Feng Li,IJCAI,Learning for Tail Label Data - A Label-Specific Feature Approach.,3,https://doi.org/10.24963/ijcai.2019/533,https://dblp.org/rec/conf/ijcai/WeiTL19
5240,2019,Qingsong Wen,Jian Tan,IJCAI,RobustTrend - A Huber Loss with a Combined First and Second Order Difference Regularization for Time Series Trend Filtering.,5,https://doi.org/10.24963/ijcai.2019/535,https://dblp.org/rec/conf/ijcai/WenGS0T19
5241,2019,Jun Wen,Changyou Chen,IJCAI,Bayesian Uncertainty Matching for Unsupervised Domain Adaptation.,5,https://doi.org/10.24963/ijcai.2019/534,https://dblp.org/rec/conf/ijcai/WenZYGC19
5242,2019,Rongxiang Weng,Jiajun Chen,IJCAI,Correct-and-Memorize - Learning to Translate from Interactive Revisions.,6,https://doi.org/10.24963/ijcai.2019/730,https://dblp.org/rec/conf/ijcai/WengZHLXC19
5243,2019,Paul Wild,Barbara König 0001,IJCAI,A Modal Characterization Theorem for a Probabilistic Fuzzy Description Logic.,4,https://doi.org/10.24963/ijcai.2019/263,https://dblp.org/rec/conf/ijcai/WildSP019
5244,2019,Bryan Wilder,Bryan Wilder,IJCAI,"AI at the Margins - Data, Decisions, and Inclusive Social Impact.",1,https://doi.org/10.24963/ijcai.2019/926,https://dblp.org/rec/conf/ijcai/Wilder19
5245,2019,Chayut Wiwatcharakoses,Daniel Berrar,IJCAI,Self-Organizing Incremental Neural Networks for Continual Learning.,2,https://doi.org/10.24963/ijcai.2019/927,https://dblp.org/rec/conf/ijcai/Wiwatcharakoses19
5246,2019,Huijun Wu 0001,Liming Zhu,IJCAI,Adversarial Examples for Graph Data - Deep Insights into Attack and Defense.,6,https://doi.org/10.24963/ijcai.2019/669,https://dblp.org/rec/conf/ijcai/Wu0TDLZ19
5247,2019,Yongkai Wu,Xintao Wu,IJCAI,"Counterfactual Fairness - Unidentification, Bound and Algorithm.",3,https://doi.org/10.24963/ijcai.2019/199,https://dblp.org/rec/conf/ijcai/Wu0W19
5248,2019,Lianlong Wu,Lianlong Wu,IJCAI,Evolutionary Learning of Existential Rules.,1,https://doi.org/10.24963/ijcai.2019/928,https://dblp.org/rec/conf/ijcai/Wu19
5249,2019,Xuan Wu 0003,Min-Ling Zhang,IJCAI,Multi-View Multi-Label Learning with View-Specific Information Extraction.,7,https://doi.org/10.24963/ijcai.2019/539,https://dblp.org/rec/conf/ijcai/WuCHWCWZ19
5250,2019,Le Wu,Meng Wang 0001,IJCAI,Personalized Multimedia Item and Key Frame Recommendation.,7,https://doi.org/10.24963/ijcai.2019/198,https://dblp.org/rec/conf/ijcai/WuCYHGXW19
5251,2019,Aming Wu,Yi Yang 0001,IJCAI,Video Interactive Captioning with Human Prompts.,3,https://doi.org/10.24963/ijcai.2019/135,https://dblp.org/rec/conf/ijcai/WuH019
5252,2019,Qitian Wu,Guihai Chen,IJCAI,Feature Evolution Based Multi-Task Learning for Collaborative Filtering with Social Trust.,5,https://doi.org/10.24963/ijcai.2019/538,https://dblp.org/rec/conf/ijcai/WuJG0C19
5253,2019,Yuting Wu,Dongyan Zhao 0001,IJCAI,Relation-Aware Entity Alignment for Heterogeneous Knowledge Graphs.,6,https://doi.org/10.24963/ijcai.2019/733,https://dblp.org/rec/conf/ijcai/WuLF0Y019
5254,2019,Yongji Wu,Enhong Chen,IJCAI,Graph Convolutional Networks on User Mobility Heterogeneous Graphs for Social Relationship Inference.,4,https://doi.org/10.24963/ijcai.2019/541,https://dblp.org/rec/conf/ijcai/WuLJC19
5255,2019,Qiong Wu 0001,Lu Guan,IJCAI,PD-GAN - Adversarial Learning for Personalized Diversity-Promoting Recommendation.,6,https://doi.org/10.24963/ijcai.2019/537,https://dblp.org/rec/conf/ijcai/WuLMZZG19
5256,2019,Haoze Wu 0003,Xiaoyan Sun,IJCAI,Mutually Reinforced Spatio-Temporal Convolutional Tube for Human Action Recognition.,5,https://doi.org/10.24963/ijcai.2019/136,https://dblp.org/rec/conf/ijcai/WuLZCS19
5257,2019,Zonghan Wu,Chengqi Zhang,IJCAI,Graph WaveNet for Deep Spatial-Temporal Graph Modeling.,5,https://doi.org/10.24963/ijcai.2019/264,https://dblp.org/rec/conf/ijcai/WuPLJZ19
5258,2019,Yuechen Wu,Zheng-Jun Zha,IJCAI,Exploring the Task Cooperation in Multi-goal Visual Navigation.,6,https://doi.org/10.24963/ijcai.2019/86,https://dblp.org/rec/conf/ijcai/WuRZLLZ19
5259,2019,Chuhan Wu,Xing Xie 0001,IJCAI,Neural News Recommendation with Attentive Multi-View Learning.,6,https://doi.org/10.24963/ijcai.2019/536,https://dblp.org/rec/conf/ijcai/WuWAHHX19
5260,2019,Xunxian Wu,Hui Xiong 0001,IJCAI,Trend-Aware Tensor Factorization for Job Skill Demand Analysis.,6,https://doi.org/10.24963/ijcai.2019/540,https://dblp.org/rec/conf/ijcai/WuXZZCX19
5261,2019,Junshuang Wu,Jinpeng Huai,IJCAI,Modeling Noisy Hierarchical Types in Fine-Grained Entity Typing - A Content-Based Weighting Approach.,5,https://doi.org/10.24963/ijcai.2019/731,https://dblp.org/rec/conf/ijcai/WuZMGH19
5262,2019,Siying Wu,Feng Wu 0001,IJCAI,Densely Supervised Hierarchical Policy-Value Network for Image Paragraph Generation.,5,https://doi.org/10.24963/ijcai.2019/137,https://dblp.org/rec/conf/ijcai/WuZWLW19
5263,2019,Xing Wu,Songlin Hu,IJCAI,Mask and Infill - Applying Masked Language Model for Sentiment Transfer.,5,https://doi.org/10.24963/ijcai.2019/732,https://dblp.org/rec/conf/ijcai/WuZZHH19
5264,2019,Wu-Dong Xi,Jianhuang Lai,IJCAI,BPAM - Recommendation Based on BP Neural Network with Attention Mechanism.,5,https://doi.org/10.24963/ijcai.2019/542,https://dblp.org/rec/conf/ijcai/XiHWZL19
5265,2019,Jinfu Xia,Kai Zheng 0001,IJCAI,Profit-driven Task Assignment in Spatial Crowdsourcing.,6,https://doi.org/10.24963/ijcai.2019/265,https://dblp.org/rec/conf/ijcai/Xia0LX0019
5266,2019,Qi Xia,Qun Li,IJCAI,FABA - An Algorithm for Fast Aggregation against Byzantine Attacks in Distributed Neural Networks.,4,https://doi.org/10.24963/ijcai.2019/670,https://dblp.org/rec/conf/ijcai/XiaTHL19
5267,2019,Rui Xia,Zixiang Ding,IJCAI,RTHN - A RNN-Transformer Hierarchical Network for Emotion Cause Extraction.,3,https://doi.org/10.24963/ijcai.2019/734,https://dblp.org/rec/conf/ijcai/XiaZD19
5268,2019,Liuyu Xiang,Leida Li,IJCAI,Incremental Few-Shot Learning for Pedestrian Attribute Recognition.,5,https://doi.org/10.24963/ijcai.2019/543,https://dblp.org/rec/conf/ijcai/XiangJDHL19
5269,2019,Rong Xiao 0001,Huajin Tang,IJCAI,Fast and Accurate Classification with a Multi-Spike Learning Algorithm for Spiking Neurons.,4,https://doi.org/10.24963/ijcai.2019/200,https://dblp.org/rec/conf/ijcai/Xiao0YT19
5270,2019,Tong Xiao,Tongran Liu,IJCAI,Sharing Attention Weights for Fast Transformer.,5,https://doi.org/10.24963/ijcai.2019/735,https://dblp.org/rec/conf/ijcai/XiaoLZ0L19
5271,2019,Sang Michael Xie,Stefano Ermon,IJCAI,Reparameterizable Subset Sampling via Continuous Relaxations.,2,https://doi.org/10.24963/ijcai.2019/544,https://dblp.org/rec/conf/ijcai/XieE19
5272,2019,Zhipeng Xie,Feiteng Mu,IJCAI,Boosting Causal Embeddings via Potential Verb-Mediated Causal Patterns.,2,https://doi.org/10.24963/ijcai.2019/266,https://dblp.org/rec/conf/ijcai/XieM19
5273,2019,Zhongbin Xie,Shuai Ma 0001,IJCAI,Dual-View Variational Autoencoders for Semi-Supervised Text Matching.,2,https://doi.org/10.24963/ijcai.2019/737,https://dblp.org/rec/conf/ijcai/XieM19a
5274,2019,Xiaofei Xie,Xiaohong Li 0001,IJCAI,DiffChaser - Detecting Disagreements for Deep Neural Networks.,6,https://doi.org/10.24963/ijcai.2019/800,https://dblp.org/rec/conf/ijcai/XieMWLLL19
5275,2019,Zhipeng Xie,Shichao Sun,IJCAI,A Goal-Driven Tree-Structured Neural Model for Math Word Problems.,2,https://doi.org/10.24963/ijcai.2019/736,https://dblp.org/rec/conf/ijcai/XieS19
5276,2019,Peichen Xie,Guangyu Sun 0003,IJCAI,BAYHENN - Combining Bayesian Deep Learning and Homomorphic Encryption for Secure DNN Inference.,3,https://doi.org/10.24963/ijcai.2019/671,https://dblp.org/rec/conf/ijcai/XieW019
5277,2019,Xin Xin,Joemon Jose,IJCAI,CFM - Convolutional Factorization Machines for Context-Aware Recommendation.,6,https://doi.org/10.24963/ijcai.2019/545,https://dblp.org/rec/conf/ijcai/XinCHWDJ19
5278,2019,Bowen Xing,Heyan Huang,IJCAI,Earlier Attention? Aspect-Aware LSTM for Aspect-Based Sentiment Analysis.,7,https://doi.org/10.24963/ijcai.2019/738,https://dblp.org/rec/conf/ijcai/XingLSWZWH19
5279,2019,Fan Xiong,Jianliang Gao,IJCAI,Entity Alignment for Cross-lingual Knowledge Graph with Graph Convolutional Networks.,2,https://doi.org/10.24963/ijcai.2019/929,https://dblp.org/rec/conf/ijcai/XiongG19
5280,2019,Shengbin Xu,Jian Lu 0001,IJCAI,Commit Message Generation for Source Code Changes.,6,https://doi.org/10.24963/ijcai.2019/552,https://dblp.org/rec/conf/ijcai/Xu00GT019
5281,2019,Yichong Xu,Nihar B. Shah,IJCAI,On Strategyproof Conference Peer Review.,4,https://doi.org/10.24963/ijcai.2019/87,https://dblp.org/rec/conf/ijcai/Xu0SS19
5282,2019,Kaidi Xu,Xue Lin,IJCAI,Topology Attack and Defense for Graph Neural Networks - An Optimization Perspective.,7,https://doi.org/10.24963/ijcai.2019/550,https://dblp.org/rec/conf/ijcai/XuC0CWHL19
5283,2019,Dongkuan Xu,Xiang Zhang 0001,IJCAI,Spatio-Temporal Attentive RNN for Node Classification in Temporal Attributed Graphs.,5,https://doi.org/10.24963/ijcai.2019/548,https://dblp.org/rec/conf/ijcai/XuCLL019
5284,2019,Xinyi Xu,Cheng Deng,IJCAI,Zero-shot Metric Learning.,5,https://doi.org/10.24963/ijcai.2019/555,https://dblp.org/rec/conf/ijcai/XuCYYD19
5285,2019,Cai Xu,Beilei Ling,IJCAI,Adversarial Incomplete Multi-view Clustering.,6,https://doi.org/10.24963/ijcai.2019/546,https://dblp.org/rec/conf/ijcai/XuGZWNL19
5286,2019,Ruiqing Xu,Xianglong Liu,IJCAI,Graph Convolutional Network Hashing for Cross-Modal Retrieval.,5,https://doi.org/10.24963/ijcai.2019/138,https://dblp.org/rec/conf/ijcai/XuLYDL19
5287,2019,Han Xu,Jiayi Ma 0001,IJCAI,Learning a Generative Model for Fusing Infrared and Visible Images via Conditional Generative Adversarial Network with Dual Discriminators.,5,https://doi.org/10.24963/ijcai.2019/549,https://dblp.org/rec/conf/ijcai/XuLYJ019
5288,2019,Chang Xu 0008,Tie-Yan Liu,IJCAI,Polygon-Net - A General Framework for Jointly Boosting Multiple Unsupervised Neural Machine Translation Models.,4,https://doi.org/10.24963/ijcai.2019/739,https://dblp.org/rec/conf/ijcai/XuQWL19
5289,2019,Bingbing Xu,Xueqi Cheng,IJCAI,Graph Convolutional Networks using Heat Kernel for Semi-supervised Learning.,5,https://doi.org/10.24963/ijcai.2019/267,https://dblp.org/rec/conf/ijcai/XuSCCC19
5290,2019,Suping Xu,Furao Shen,IJCAI,Latent Semantics Encoding for Label Distribution Learning.,3,https://doi.org/10.24963/ijcai.2019/553,https://dblp.org/rec/conf/ijcai/XuSS19
5291,2019,Xiaofeng Xu,Chuancai Liu,IJCAI,Learning Image-Specific Attributes by Hyperbolic Neighborhood Graph Propagation.,5,https://doi.org/10.24963/ijcai.2019/554,https://dblp.org/rec/conf/ijcai/XuTCZL19
5292,2019,Nuo Xu,Junzhou Zhao,IJCAI,MR-GNN - Multi-Resolution and Dual Graph Neural Network for Predicting Structured Entity Interactions.,5,https://doi.org/10.24963/ijcai.2019/551,https://dblp.org/rec/conf/ijcai/XuWCTZ19
5293,2019,Depeng Xu,Xintao Wu,IJCAI,Achieving Causal Fairness through Generative Adversarial Networks.,5,https://doi.org/10.24963/ijcai.2019/201,https://dblp.org/rec/conf/ijcai/XuWYZW19
5294,2019,Yi Xu,Tianbao Yang,IJCAI,On the Convergence of (Stochastic) Gradient Descent with Extrapolation for Non-Convex Minimization.,5,https://doi.org/10.24963/ijcai.2019/556,https://dblp.org/rec/conf/ijcai/XuYYJY19
5295,2019,Haofei Xu,Juyong Zhang,IJCAI,Region Deformer Networks for Unsupervised Depth Estimation from Unconstrained Monocular Videos.,4,https://doi.org/10.24963/ijcai.2019/788,https://dblp.org/rec/conf/ijcai/XuZCZ19
5296,2019,Chengfeng Xu,Xiaofang Zhou 0001,IJCAI,Graph Contextualized Self-Attention Network for Session-based Recommendation.,8,https://doi.org/10.24963/ijcai.2019/547,https://dblp.org/rec/conf/ijcai/XuZLSXZFZ19
5297,2019,Yanan Xu,Jiadi Yu,IJCAI,Learning Shared Vertex Representation in Heterogeneous Graphs with Convolutional Networks for Recommendation.,4,https://doi.org/10.24963/ijcai.2019/642,https://dblp.org/rec/conf/ijcai/XuZSY19
5298,2019,Mengge Xue,Bin Wang 0004,IJCAI,Neural Collective Entity Linking Based on Recurrent Random Walk Network Learning.,7,https://doi.org/10.24963/ijcai.2019/740,https://dblp.org/rec/conf/ijcai/XueCSSGLW19
5299,2019,Zhe Xue,Siwei Lyu,IJCAI,Deep Correlated Predictive Subspace Learning for Incomplete Multi-View Semi-Supervised Classification.,5,https://doi.org/10.24963/ijcai.2019/559,https://dblp.org/rec/conf/ijcai/XueDDRL19
5300,2019,Chuhui Xue,Wei Zhang 0066,IJCAI,MSR - Multi-Scale Shape Regression for Scene Text Detection.,3,https://doi.org/10.24963/ijcai.2019/139,https://dblp.org/rec/conf/ijcai/XueLZ19
5301,2019,Hui Xue,Wei-Xiang Sun,IJCAI,Deep Spectral Kernel Learning.,3,https://doi.org/10.24963/ijcai.2019/558,https://dblp.org/rec/conf/ijcai/XueWS19
5302,2019,Hiromu Yakura,Jun Sakuma,IJCAI,Robust Audio Adversarial Example for a Physical Attack.,2,https://doi.org/10.24963/ijcai.2019/741,https://dblp.org/rec/conf/ijcai/YakuraS19
5303,2019,Huan Yan,Depeng Jin,IJCAI,DeepAPF - Deep Attentive Probabilistic Factorization for Multi-site Video Recommendation.,5,https://doi.org/10.24963/ijcai.2019/202,https://dblp.org/rec/conf/ijcai/YanCGLJ19
5304,2019,Xiyu Yan,Feng Zheng,IJCAI,Automatic Grassland Degradation Estimation Using Deep Learning.,9,https://doi.org/10.24963/ijcai.2019/835,https://dblp.org/rec/conf/ijcai/YanJCHLXDDZ19
5305,2019,Shiyang Yan,Lin Xu,IJCAI,HorNet - A Hierarchical Offshoot Recurrent Network for Improving Person Re-ID via Image Captioning.,4,https://doi.org/10.24963/ijcai.2019/742,https://dblp.org/rec/conf/ijcai/YanXLX19
5306,2019,Yongjie Yang 0001,Yongjie Yang 0001,IJCAI,Complexity of Manipulating and Controlling Approval-Based Multiwinner Voting.,1,https://doi.org/10.24963/ijcai.2019/90,https://dblp.org/rec/conf/ijcai/Yang19
5307,2019,Yongjie Yang 0001,Yongjie Yang 0001,IJCAI,On the Tree Representations of Dichotomous Preferences.,1,https://doi.org/10.24963/ijcai.2019/91,https://dblp.org/rec/conf/ijcai/Yang19a
5308,2019,Yinfei Yang,Ray Kurzweil,IJCAI,Improving Multilingual Sentence Embedding using Bi-directional Dual Encoder with Additive Margin Softmax.,9,https://doi.org/10.24963/ijcai.2019/746,https://dblp.org/rec/conf/ijcai/YangAYGSCSSK19
5309,2019,Chengcheng Yang,Ling Shao 0001,IJCAI,Toward Efficient Navigation of Massive-Scale Geo-Textual Streams.,6,https://doi.org/10.24963/ijcai.2019/672,https://dblp.org/rec/conf/ijcai/YangCS0L019
5310,2019,Yao Yang,Junming Shao,IJCAI,Triplet Enhanced AutoEncoder - Model-free Discriminative Network Embedding.,3,https://doi.org/10.24963/ijcai.2019/745,https://dblp.org/rec/conf/ijcai/YangCS19
5311,2019,Ke Yang,Julia Stoyanovich,IJCAI,Balanced Ranking with Diversity Constraints.,3,https://doi.org/10.24963/ijcai.2019/836,https://dblp.org/rec/conf/ijcai/YangGS19
5312,2019,Tianpei Yang,Ze Zheng,IJCAI,Towards Efficient Detection and Optimal Response against Sophisticated Opponents.,6,https://doi.org/10.24963/ijcai.2019/88,https://dblp.org/rec/conf/ijcai/YangHMZZZ19
5313,2019,Yaodong Yang,Chao Yu,IJCAI,Large-Scale Home Energy Management Using Entropy-Based Collective Multiagent Deep Reinforcement Learning Framework.,4,https://doi.org/10.24963/ijcai.2019/89,https://dblp.org/rec/conf/ijcai/YangHZY19
5314,2019,Wenmian Yang,Yutao Luo,IJCAI,Legal Judgment Prediction via Multi-Perspective Bi-Feedback Network.,4,https://doi.org/10.24963/ijcai.2019/567,https://dblp.org/rec/conf/ijcai/YangJZL19
5315,2019,Pengcheng Yang,Xu Sun 0001,IJCAI,Knowledgeable Storyteller - A Commonsense-Driven Generative Model for Visual Storytelling.,7,https://doi.org/10.24963/ijcai.2019/744,https://dblp.org/rec/conf/ijcai/YangLCLYHS19
